612.1205658,635.4353198,930.8031488,1249.16021,936.5123256,700.7431544,2337.899741,366.5976706,134.8795446,4690.243275,84.9521486,2696.708475,1365.122868,1012.104521,2161.296957,1599.992373,2059.321486,668.3230653,1279.947349,531.7415594,3065.661948,665.6474772,2881.712577,289.6787728,476.9448578,963.181497,149.296518,1264.435198,186.6988405,4562.110117,,1351.975785
612.1205658,635.4353198,928.7005395,1218.679121,928.9753307,699.5923195,2337.899741,365.2914398,134.8795446,4690.243275,84.9521486,1810.181755,1365.122868,1001.714988,2161.296957,1599.992373,2059.321486,667.806614,1252.514643,511.8987605,3065.661948,661.2307392,2875.460115,287.1453497,469.7583817,963.181497,144.7104667,1264.435198,186.6988405,4562.110117,,1318.233748
601.7271501,631.6853463,909.5688435,1203.036463,925.1863015,699.1383754,2320.805834,364.6155087,132.0011278,4669.766872,84.20473997,1791.256715,1356.815919,996.7002752,2153.903115,1599.992373,2040.836325,667.5801792,1238.422796,501.8728405,3016.229249,658.9444066,2872.217968,285.782811,466.0718852,957.8618952,142.3870663,1260.340177,184.869838,4551.268717,,1309.503037
591.0892242,629.3053312,899.762722,1194.959141,923.2513388,698.9414757,2309.573222,364.2649377,126.5631658,4653.462798,83.76653897,1764.643583,1349.473362,994.1982863,2143.142264,1571.653886,2030.527193,667.4736933,1231.142704,496.738981,2978.46917,657.7585051,2870.534628,285.0605464,464.1690204,952.6996187,141.1955183,1257.48214,183.4287524,4542.971249,,1301.923433
585.6351103,628.0722184,894.702659,1190.774857,922.2548327,698.8496913,2303.74732,364.0829097,125.043103,4645.031063,83.54374747,1738.931942,1345.689552,992.9198268,2137.594442,1556.747379,3029.582997,667.4213517,1227.370464,494.0912583,2958.914598,657.1427373,2869.660098,284.6863742,463.1835166,950.0664756,140.5804762,1242.762439,182.6920607,4538.662581,,1330.681269
582.8201973,627.4323067,892.0823688,1188.603642,921.7393367,698.8048366,2300.722358,363.9883411,125.043103,4640.659804,83.42928414,1725.676403,1343.73151,992.2592999,2134.722898,1549.040098,2954.915459,667.3949543,1225.412806,492.7205544,2948.769591,656.8228288,2869.205623,284.4922125,462.6722107,948.7112116,140.2619314,1215.389819,182.3124603,4536.424031,,1325.208716
581.3623699,627.0999544,890.7229724,1187.476021,921.4720437,698.782292,2299.150826,363.9391957,125.043103,4638.390671,83.3701471,1690.694497,1342.716051,991.9180214,2133.233511,1545.044792,2891.708439,667.3814509,1224.396028,492.0095439,2943.501287,656.6565795,2868.969407,284.3913734,462.4066835,948.0103417,140.096657,1192.226505,182.1160369,4535.260685,,1320.31825
580.6060092,626.9272651,890.0170421,1186.890126,921.3332856,698.7707813,2298.334141,363.9136521,125.043103,4637.211956,83.33950408,1672.718861,1342.188825,991.7411759,2132.460174,1542.970906,2829.488358,667.3744904,1223.867707,491.6403469,2940.764092,656.5701703,2868.846622,284.3389785,462.2687247,947.6469862,140.0108266,1172.068046,182.0141735,4534.656023,,1316.534078
580.2132208,626.8375161,889.6502704,1186.585631,921.2612108,698.764854,2297.909665,363.9003746,125.043103,3256.745065,83.32360129,1647.451311,1341.914928,991.6493971,2132.058407,1541.893636,2768.245132,667.370888,1223.593129,491.4485355,2939.341586,656.5252551,2868.782797,284.3117483,462.1970279,947.4583652,139.9662317,1145.96159,181.9612871,4534.34172,,1266.556916
580.009141,626.7908667,889.4596614,1186.427363,921.2237569,698.761788,2297.689024,363.8934727,125.043103,3226.921715,83.31534158,1623.040145,1341.772592,991.601728,2131.849619,1541.333848,2707.968743,667.3690197,1223.45041,491.3488543,2938.602218,656.5019074,2868.749618,284.2975949,462.1597623,947.3603841,139.9430557,1123.875073,181.9338125,4534.17834,,1261.895732
579.9030811,626.7666181,889.3605897,1186.345095,921.2042904,698.7601983,2297.574331,363.8898849,125.043103,3211.586169,83.3110498,1596.282056,1341.698613,991.5769588,2131.7411,1541.042908,2648.612161,667.3680496,1223.376223,491.2970442,2938.217894,656.4897706,2868.732371,284.2902378,462.1403916,947.309469,139.9310096,1102.134395,181.9195349,4534.093409,,1257.733267
579.8479547,626.7540131,889.3090921,1186.30233,921.194172,698.759373,2297.51471,363.8880198,125.043103,3203.659282,83.30881929,1572.417963,1341.660159,991.5640857,2131.684692,1540.891681,2597.107773,667.3675456,1223.337659,491.2701134,2938.018114,656.4834614,2868.723405,284.2864134,462.1303223,947.2830065,139.924748,1080.735758,181.9121141,4534.04926,,1254.214305
579.8192998,626.7474606,889.2823226,1186.2801,921.1889122,698.7589443,2297.483717,363.8870503,125.043103,3199.550737,83.30765991,1560.118032,1341.64017,991.5573946,2131.65537,1540.813072,2530.588994,667.3672837,1223.317612,491.2561142,2937.78225,656.4801817,2868.718744,284.2844254,462.1250879,947.2692516,139.921493,1059.675375,181.9082568,4534.026309,,1250.728491
579.8044044,626.7440544,889.268407,1186.268543,921.1861781,698.7587215,2297.467606,363.8865463,125.043103,3197.418232,83.30705726,1527.670349,1341.629779,991.5539165,2131.640128,1540.772208,2489.945753,667.3671476,1223.307191,491.2488371,2820.765503,656.4784768,2868.716321,284.283392,462.122367,947.2621016,139.919801,1038.942812,181.9062518,4534.014378,,1243.623319
606.3402585,626.7422837,889.2611731,1186.262536,921.1847568,698.7586057,2297.45923,363.8862843,125.043103,3196.310557,83.30674399,1511.002854,1341.624378,991.5521085,2131.632204,712.6531994,2425.437708,667.3670769,1223.301774,491.2450542,2722.018042,656.4775905,2868.715062,284.2828547,462.1209525,947.2583848,139.9189215,1018.531978,181.9052095,4534.008176,,1210.186969
601.5305382,626.7413632,889.2574127,1186.259413,921.1840179,698.7585455,2297.454876,363.8861481,125.043103,3195.734981,83.30658114,1487.582234,1341.62157,991.5511687,2131.628086,708.9714035,2370.90584,667.3670401,1223.298958,491.2430876,2652.85191,656.4771297,2868.714407,284.2825755,462.1202172,947.2564528,139.9184642,998.4439018,181.9046677,4534.004952,,1204.310035
599.0513967,626.7408847,889.2554579,1186.25779,921.1836338,698.7585142,2297.452613,363.8860773,125.043103,3195.435838,83.30649649,1464.968761,1341.62011,991.5506801,2131.625944,1515.190735,2332.143154,969.8011177,1223.297494,491.2420654,2524.062059,656.4768902,2868.714067,284.2824303,462.1198349,947.2554484,139.9182265,978.6749966,181.904386,4534.003276,,1234.174116
597.7683395,626.740636,889.2544417,1186.256946,921.1834342,698.7584979,2297.451437,363.8860405,125.043103,3195.280349,83.30645248,1453.315103,1341.619351,991.5504261,2131.624831,702.1191254,2270.593327,947.2789076,1223.296733,491.241534,2510.288835,656.4767657,2868.71389,284.2823548,462.1196362,947.2549263,139.918103,959.2216818,181.9042396,4534.002405,,1202.725062
591.2450016,626.7405067,889.2539135,1186.256507,921.1833304,698.7584895,2297.450825,363.8860213,125.043103,2475.996742,83.3064296,1422.579441,1341.618957,991.5502941,2131.624253,699.5840724,2218.566577,630.876266,1223.296337,491.2412577,2429.875458,656.476701,2868.713798,284.2823156,462.1195329,947.2546549,139.9180387,940.08044,181.9041635,4534.001952,,1161.822846
587.8942567,626.7404395,889.2536388,1186.256279,921.1832764,698.7584851,2297.450507,363.8860114,125.043103,3101.081468,83.30641771,1406.794575,1341.618752,991.5502254,2131.623952,696.0381568,2181.591956,615.6666236,1223.296132,491.2411141,2258.866236,656.4766674,2868.71375,284.2822952,462.1194792,947.2545138,139.9180054,921.2477584,181.9041239,4534.001717,,1173.83533
586.1632734,626.7404045,889.2534961,1186.25616,921.1832484,698.7584828,2297.450342,363.8860062,125.043103,2415.975396,83.30641153,1384.618802,1341.618645,991.5501898,2131.623795,692.6323819,2122.934692,600.7472609,1223.296025,491.2410394,2278.197749,656.4766499,2868.713725,284.2822846,462.1194513,947.2544404,139.917988,902.7201251,181.9041033,4534.001594,,1147.662242
581.874566,626.7403864,889.2534219,1186.256099,921.1832338,698.7584816,2297.450256,363.8860035,125.043103,2385.548524,83.30640832,1363.211736,875.6507968,991.5501712,2131.623714,690.8841551,2073.376136,863.22535,1223.295969,491.2410006,2102.588503,656.4766408,2868.713712,284.2822791,462.1194368,947.2544023,139.917979,884.4940334,181.9040927,4534.001531,,1130.837071
577.2531939,626.7403769,889.2533833,1186.256067,921.1832262,698.758481,2297.450211,363.8860021,125.043103,2965.078485,83.30640665,1352.181444,848.9744067,991.5501616,2131.623672,687.6878193,2038.148125,573.4270987,1480.769461,491.2409805,2149.681652,656.476636,2868.713706,284.2822762,462.1194293,947.2543825,139.9179743,866.4871482,181.9040871,4534.001498,,1147.35503
574.8704107,626.740372,889.2533633,1186.25605,921.1832223,698.7584807,2297.450188,363.8860014,125.043103,2326.970246,83.30640578,1323.097085,832.7150687,991.5501566,2131.62365,684.4228727,1982.275017,559.3235846,1439.345174,491.24097,2077.306043,656.4766336,2868.713702,284.2822747,462.1194254,947.2543722,139.9179718,848.7145452,181.9040842,4534.00148,,1117.666732
573.6370259,626.7403695,889.2533528,1186.256041,921.1832202,698.7584805,2297.450176,363.886001,125.043103,2297.278222,83.30640533,1308.163427,810.5494467,991.550154,2131.623639,1439.723178,1935.068547,545.495665,1398.904438,491.2409645,2019.452824,656.4766323,2868.7137,284.2822739,462.1194233,947.2543668,139.9179706,831.2366292,181.9040827,4534.001471,,1134.682374
569.6120547,626.7403681,889.2533474,1186.256037,921.1832192,698.7584804,2297.45017,363.8860008,125.043103,2273.217771,83.30640509,1287.188207,791.3335561,991.5501526,2131.623633,678.3505286,1901.536417,786.6099479,1359.360932,491.2409617,1956.638308,656.4766316,2868.713699,284.2822735,462.1194223,947.254364,139.9179699,811.2911404,181.9040819,4534.001467,,1109.870022
565.1235641,626.7403674,889.2533446,1186.256035,921.1832186,698.7584804,2297.450166,363.8860007,125.043103,2793.243884,83.30640497,1266.944507,775.888072,991.5501519,2131.62363,676.1053188,1848.301593,520.1913355,1320.791268,491.2409602,1777.696067,656.4766313,2868.713699,284.2822733,462.1194217,947.2543626,139.9179696,794.4387416,181.9040815,4534.001464,,1107.322871
562.8096572,626.7403671,889.2533431,1186.256033,921.1832183,698.7584804,2297.450165,363.8860007,125.043103,2214.05977,83.30640491,1256.515281,754.8397532,991.5501515,2131.623628,1412.508103,1803.324929,507.1375572,1283.178441,491.2409595,1823.690189,656.4766311,2868.713699,284.2822732,462.1194214,947.2543618,139.9179694,777.8703365,181.9040813,1119.512412,,995.4135573
561.6120228,626.7403669,889.2533424,1186.256033,921.1832182,698.7584804,2297.450164,363.8860007,125.043103,2711.23934,83.30640487,1229.022815,736.5992521,991.5501513,2131.623627,670.7370941,1771.383429,733.9819437,1010.535804,491.2409591,1671.717588,656.476631,2868.713698,284.2822732,462.1194213,947.2543614,139.9179693,761.5825876,181.9040812,1103.687846,,976.9686669
557.7042242,626.7403668,889.253342,1186.256032,921.1832181,698.7584803,2297.450163,363.8860006,125.043103,2165.211574,83.30640486,1214.909627,721.9422115,991.5501512,2131.623627,668.5865557,1720.75124,483.2623804,1210.756053,491.2409588,1710.189733,656.476631,2868.713698,284.2822731,462.1194212,947.2543612,139.9179693,745.5721484,181.9040811,1095.53226,,954.7126097
553.3472772,626.7403668,889.2533418,1186.256032,921.1832181,698.7584803,2297.450163,363.8860006,125.043103,2137.283334,83.30640485,1195.09147,705.9593565,991.5501512,2131.623626,665.5803278,1689.859282,700.9555061,951.308683,491.2409587,1578.431372,656.476631,2868.713698,284.2822731,462.1194212,947.2543611,139.9179692,729.8357546,181.9040811,4326.291829,,1052.696816
551.1015518,620.0062705,889.2533417,1186.256032,921.183218,698.7584803,2297.450163,363.8860006,125.043103,2114.654606,83.30640484,1175.968841,691.7525249,991.5501512,2131.623626,662.6946539,1640.900715,460.2903683,1141.960821,491.2409587,1601.602301,656.4766309,2868.713698,284.2822731,462.1194211,947.2543611,139.9179692,711.8861428,181.9040811,1069.872183,,938.7636965
549.9393069,606.6795462,889.2533416,1186.256032,921.183218,698.7584803,2297.450163,363.8860006,125.043103,2089.768731,83.30640484,1166.118768,672.4252258,991.5501512,2131.623626,661.2140382,1599.584309,669.4795136,1108.882526,491.2409587,1497.18297,656.4766309,2868.713698,284.2822731,462.1194211,947.254361,139.9179692,696.7209758,181.9040811,1058.860687,,936.5692171
544.0304806,593.540949,889.2533416,1123.995794,921.183218,698.7584803,2297.450163,363.8860006,125.043103,2517.084908,83.30640484,1140.160118,662.5331091,991.5501511,2131.623626,658.5085433,1570.25596,654.3045596,1076.567345,491.2409586,1497.876434,656.4766309,2868.713698,284.2822731,462.1194211,947.254361,139.9179692,681.8183889,181.9040811,1053.172352,,943.5937608
540.9954492,582.3851823,889.2533416,1106.724523,921.183218,698.7584803,2297.450163,363.8860006,125.043103,2036.805135,83.30640484,1126.837352,643.82178,991.5501511,2131.623626,655.7465887,1530.21286,428.6436126,1044.92748,491.2409586,1427.331522,656.4766309,2868.713698,284.2822731,462.1194211,947.254361,139.9179692,667.1751761,181.9040811,1040.750124,,912.2106889
539.42758,571.3679935,889.2533416,1092.779195,921.183218,698.7584803,2297.450163,363.8860006,125.043103,2443.589931,83.30640484,1108.133776,627.6206392,991.5501511,2131.623626,1342.23414,1490.897922,418.755766,1014.102384,491.2409586,1396.661735,656.4766309,2868.713698,284.2822731,462.1194211,947.254361,139.9179692,652.7882145,181.9040811,1019.604483,,941.7309214
